w,xs
0.00006018662585047326,7.654069846743317
0.00006601823489863826,1527148.3635555704
0.0000659938055195363,1271972.2589005777
0.00006598159422013603,1160849.3002648666
0.0000657256782438271,170230.79743589042
0.0000657135165579082,155358.97163181024
0.00006538297539445476,12866.55865507773
0.00006510528075118957,1571.5243057431258
0.00006506312638981201,1141.208025873131
0.0000647987803850516,152.73033741517042
0.0000647508329932936,105.95418818344905
0.00006359890862230027,0.014929454596977525
0.00006355184906702818,0.010357066373424347
0.00006331707309633173,0.0016641820938793966
0.000063276076563487,0.0012084941703472184
0.00006784191488992969,1635223.83931206
0.00006778544347279792,1083725.0925396287
0.00006719221552969708,14095.608597997078
0.00006998094954795512,11406699.516403206
0.00006746008335638132,0.1535603161220988
0.0000719240768001408,13080740.401036547
0.00007122539783468292,130.06662782767708
0.00006995181751258643,14.172208016262825
0.00006990652511601845,0.0127140674708049
0.00006848839015902957,0.0004125792251464429
0.00006847571726903496,0.000376535181065224
0.0000684630467239946,0.0003436400427808688
0.00006845037852347457,0.0003136187133121609
0.00006843771266704104,0.0002862201288989343
0.00006842504915426029,0.0002612151593944632
0.00006841238798469864,0.00023839469208529427
0.00006839972915792252,0.00021756788291379316
0.00007391773815331463,14661526.964634946
0.00007384937585433196,11467.625547254838
0.00007254901167035339,1433.170415553198
0.00007185755832480425,12.639500328002116
0.00007179110136861078,8.002412364979218
0.00007055635152782068,0.001517670795370556
0.0000759631473407445,16062037.339014228
0.00007556706490026518,1214017.3732094825
0.00007522523236764814,129279.86988964019
0.00007521479253458969,120713.14349525
0.00007451171947538455,1166.5098926186008
0.00007414378305100095,101.12659636947967
0.00007350511087103254,1.4086608345829998
0.0000734915097018134,1.2855963899319798
0.00007347791104931425,1.1732831901267384
0.00007346431491307,1.0707819771544425
0.00007345072129261446,0.9772355491387574
0.00007343713018748256,0.8918615916924305
0.00007342354159720887,0.8139461355424079
0.00007340995552132762,0.7428375857146396
0.00007277087091997295,0.009885167247034832
0.0000724651508160509,0.0012352878466687686
0.00007718888774227325,0.10167614613877449
0.0000850565577825132,0.0003674829272516688
0.00008612567595058192,0.00021722592624117768
0.00010324280709771817,0.22928175458710012
0.00010009944040077633,0.000402213603332247
0.00010562787815109498,0.2589633179640939
0.00010282651162830521,0.00035871467349414754
0.00010273141325399193,0.00022711204273711923
0.00010906420075026853,0.31322510434541395
0.00010708925082666588,0.28372647506947346
0.00011160612717892118,0.390603018944428
0.00011158547590986406,0.3564788760526166
0.0001146944278170134,0.42791452010082454
0.00011842388028985563,0.5136494791976156
0.0001162812371497945,0.46883349878953234
0.00011624358617171221,0.39952180997486053
0.0001211633948933803,0.5890505588644306
0.00012510319503279091,0.7070699837679948
0.0001228397030581938,0.6453780404817078
0.00012857885789508292,0.8170397945976796
0.00013157560655138934,1.0188781356926426
0.00013155430323764046,0.9405527801147479
0.00013521649115101871,1.1162042465887083
0.00013898384137840458,1.3398830522653733
0.00013708722536355316,1.2229403717560599
0.00013704283756510815,1.0421425774326913
0.00014350309868479074,1.6083357765463557
0.00014090669727299848,1.4680082816875697
0.00014682277402000015,1.8444311274222112
0.00014240744806824269,0.00042001313151159855
0.00015159692537207865,2.2139727527662916
0.00014885408236264665,2.020803357039462
0.00014634806516387189,0.00046013396950319186
0.000155103836223925,2.538972470807987
0.0001601472580933425,3.0476691630382784
0.0001572497139230837,2.781759652695925
0.00016385196487365842,3.49505119040706
0.00016084769916634663,0.00037434666457639756
0.00016841714573192362,4.195432754478558
0.0001661188738421645,3.8292626239020255
0.0001738934687981239,5.0360101097732715
0.00017074721445221178,4.596617606607358
0.00017791616840958757,5.7752702762258314
0.00018370136571047482,6.932376515080431
0.00018037765709616463,6.327525809173704
0.000187950952641924,7.95001343493183
0.00019406244522656655,9.542841078411247
0.00019055127361159786,8.710227017406822
0.0001985517163211519,10.943680657816756
0.000204083688399875,13.136710676048923
0.00020129869995841082,11.990161238816249
0.00021071975983644024,15.768720807913725
0.00020690720744596133,14.39289797267611
0.00021559436669706865,18.083487243068294
0.00022260472421236193,21.706610475125267
0.00021857713717407686,19.812706034106952
0.0002277542674573622,24.89302831845334
0.00023516002144328765,29.88047946681585
0.00023090527142556418,27.27340394819406
0.00024060000796739258,34.266778886956466
0.0002473035134866467,41.133579653254785
0.00024392873409102787,37.54351180706315
0.0002553449390159394,49.37491198347222
0.00025072498330605433,45.06694482353507
0.0002612518657916718,56.62289299539382
0.0002697468418376389,67.9675919641464
0.0002648663125153272,62.037411182871075
0.000275986929653206,77.9448819722192
0.0002849610372612012,93.56155528846446
0.0002798052375172812,85.39829805065388
0.00029155307698411706,107.29590637760974
0.00029967621744961324,128.79718651149756
0.00029558674411481314,117.55599034348324
0.00030942061594822664,154.6023905852999
0.00030382226907315203,141.1133129397098
0.00031657848219907925,177.29721972717368
0.00032687248187942755,212.81966443809964
0.00032095837841263086,194.2511224689503
0.00033443406435255106,244.06048745621942
0.00034375193850872174,292.9683450583654
0.000339060994401509,267.3985734894386
0.0003549295217751128,351.66611739456835
0.00034850778231534056,320.98320528111503
0.0003631401513013959,403.2888796237999
0.000373257823487182,484.1048908624419
0.0003681642330476511,441.85305142809244
0.0003853948325756525,581.0978907888502
0.0003784218842799868,530.3970281510578
0.0003943102199905879,666.4000474775575
0.0004071317776983179,799.9168554585674
0.00039976554287767956,730.124011166528
0.00041655000861452816,917.3405013259396
0.00042815576584364295,1101.1685313325515
0.00042231302128933906,1005.060442250589
0.00044207785961994074,1321.7935266475595
0.0004340793453762839,1206.4668784315375
0.00045230450266997053,1515.8259612983693
0.00046490643795520266,1819.5859063739372
0.00045856218248716875,1660.7755886013765
0.0004778594835477524,2184.217024386328
0.0004777821136554699,2016.3072723745715
0.0004933977644085422,2621.8365685891117
0.0004844707191821584,2393.0810046301367
0.0005048115973080824,3006.7085795378434
0.0005188764652078248,3609.2300142521212
0.0005187924542849423,3331.773648936637
0.0005333332030845874,4332.492142547686
0.0005332468514814614,3999.435640777918
0.0005506752908472645,5200.530078117093
0.0005407119233959774,4746.783187423034
0.0005634141320115972,5963.940922692138
0.0005791117613486548,7159.069132238805
0.0005712090251019839,6534.237933083016
0.0005952467520382303,8593.69190683384
0.0005871238327728875,7843.6493077001205
0.000611831289675265,10315.802128102458
0.0006117322285022486,9522.783962877436
0.0006288778993650959,12383.010084587615
0.000628776078187515,11431.07713596212
0.0006463994551827583,14864.470726640933
0.0006462947971024213,13721.77768577997
0.0006644091898958493,17843.197128473013
0.0006643016158720538,16471.51712987915
0.0006829207049582834,21418.837550329226
0.0006828101337481273,19772.283356628395
0.000701947980782484,25711.009002715182
0.0007018343288795064,23734.497924640935
0.0007247839948351042,31098.356095429583
0.000711659504072957,28169.603371514284
0.0006861191993527695,0.00040614029062314885
0.0006859922418769638,0.00037065876938760034
0.0006858653078929956,0.0003382770104220235
0.0006857383973965178,0.0003087242100574718
0.0006856115103831845,0.0002817532227706031
0.0006854846468486505,0.00025713849434368227
0.0006853578067885712,0.00023467417558935844
0.0006852309901986024,0.00021417240086557229
0.0007416763167781647,38780.773337019
0.0007415562324882986,35799.53568474304
0.0007623406190158269,46552.14411414359
0.0007622171889833447,42973.4892064349
0.0007835806621492269,55880.838238863624
0.0007834537931563291,51585.048220684264
0.0008090723787750894,67589.80973013364
0.0007944215820731575,61224.398042500325
0.0008279291846578026,84286.9341065199
0.0008277951352268734,77807.45059107912
0.0008548504798229586,101174.27143340914
0.0008393836710012286,92346.80377308012
0.0008747877122541778,127132.7969474877
0.000874646075992061,117359.57561935013
0.0009033998415460755,167212.68716016354
0.0008870546291743541,152623.35958319638
0.0008868904911984329,139289.76747446178
0.0008520997090153746,0.00036174778994280056
0.000862810173953821,0.00021383578095373088
0.0009286559447120587,210108.36706891842
0.0009118537736926319,191776.3861296125
0.0009547947982884871,289280.5700135796
0.0009502925213498601,261016.60647201052
0.000937346221135679,240973.48123755763
0.0009772438063117904,398298.4132603609
0.000977062979996171,363501.9797755186
0.0009637296796858557,331776.154291332
0.0010048432320219867,574031.0588130108
0.0010046572987899222,523882.14309748745
0.0010044946354345514,483609.16667217243
0.0009907640759689372,436385.3757689162
0.0010386697601467967,1192493.428281865
0.001033748063213594,1063756.2980335809
0.0010335567815166987,970823.6524686337
0.0010333655352140073,886009.8557675299
0.0010331743242989644,808605.6231953674
0.0010191224585458722,755093.2610914902
0.0010189338831277876,689126.2585635452
0.0010187453426031407,628922.3129277164
0.0010636811771387088,2159984.7914563054
0.0010491658584135296,1971465.0464343883
0.0010489717238532188,1799232.4939760454
0.0010487776252149994,1642046.6460889687
0.0010485835624922185,1498592.981707205
0.0010483895356782319,1367671.8199029788
0.0010027998576688122,0.0003959364403090363
0.0010301197570395729,0.0003531163782955627
0.0010291670580450125,0.00022356760936891794
0.0011230510138971225,2260168.6939390413
0.0011857346044310824,2364999.302433964
0.0011696078162517795,2208487.0356169934
0.001251858990604328,2418776.440941374
0.0013276767409875626,2492616.8764671306
0.0013954405569865291,2588514.515284578
0.0013764616267982462,2417210.3317869874
0.0014731913742875144,2587556.6617081957
0.0014273031953163263,0.0005196202617101042
0.0014263790451706437,0.0003773373475057149
0.0015552742927021606,2586599.1625758056
0.0016419306871858792,2585642.0177562814
0.001733415381565088,2584685.227118503
0.0016344276907720632,0.000507409726981416
0.00163367172148018,0.0004037423430138631
0.001633444998883147,0.000376988369720247
0.0018298280813810468,2468289.1076824684
0.0019317819970353974,2467375.742300343
0.002039322207691189,2410732.960427409
0.002011679119212833,2303235.7447560285
0.0021528490653525147,2355390.509380989
0.0022117562640099953,2224174.8748028902
0.002334936349341934,2198089.997508594
0.0023032862001635644,2100074.763799186
0.00246480569268145,2099103.4194925185
0.002601898379108751,2004574.5036460555
0.0027466161715343383,1914302.508086676
0.0027093856870334205,1828941.668478968
0.0028992490463147233,1786789.886087189
0.002978579568030052,1687250.2268133392
0.0031443211306790837,1629786.0109684211
0.003230357422060931,1538992.8262272922
0.003410109036821848,1486577.9475420283
0.0035191479389782366,1377238.30621378
0.003698192767424872,1325315.6834801503
0.003903705936477828,1237035.7606029115
0.004028527695858166,1146050.2548659411
0.004233488403024936,1102843.5456503173
0.004232900875266074,1029763.6537888082
0.004468541880570907,1006123.6880461504
0.0044679217318551075,939452.9344186643
0.004716646093597098,917886.203931741
0.004652711780130262,876956.6555970581
0.004978525650385638,837387.1854705526
0.005254945391216583,763947.9658661946
0.005546712622145355,696949.397694858
0.005545942843814646,650766.0684117789
0.005854679472804924,635826.6330305308
0.0058538669545263634,593693.601769835
0.006179745385118883,580064.3613554637
0.006178887753867564,541626.4152226981
0.006522859740193758,529192.4651079575
0.006521954491188736,494125.5435336825
0.006792640555217541,493988.4025753886
0.0068842283630109495,455971.289366903
0.0066897251211734685,0.00039987583744159947
0.00668848727414044,0.000364941595886796
0.006687249656154981,0.0003330593047594506
0.006686012267174728,0.0003039623373633121
0.006684775107157269,0.000277407360236036
0.006683538176060268,0.00025317229818885395
0.00668230147384134,0.0002310544771259469
0.006681065000458163,0.00021086892911214414
0.0072666253985844845,420763.1429860385
0.007498630243022298,381007.6091643962
0.007880140480365862,366643.4179710281
0.007879046866580905,342347.80374475213
0.008317664868560058,334488.6310862283
0.00831651053470251,312323.75277225766
0.008778669362793865,291519.715552188
0.008777451050271053,272202.17103549
0.008308050313301212,0.0003561680625777829
0.008412478328762317,0.0002105375013462838
0.009266082239719784,265953.30997433263
0.009264796283549984,248329.92249585412
0.009649320775925849,248261.00032821918
0.009779426311376762,229154.95147054503
0.01032264240385469,211460.5894275377
0.010321209817207532,197448.16031255943
0.009777390584149892,0.0003898293749662217
0.010043762108661822,0.000347669784912579
0.010034473206087984,0.00022011922255741982
0.010895780384522331,192915.4039576771
0.010894268257212418,180131.87095768674
0.01134642207076675,180081.87666428083
0.011499410281362095,166222.86083263415
0.011866831665945063,152247.2425865781
0.012470584300581709,146507.43989346758
0.012468853620407722,136799.12913030517
0.012986358750812946,136761.16152488947
0.01316145886387455,126236.08738729931
0.01358198490134747,115622.46085384056
0.01427299994214523,111263.43207329977
0.014271019120924086,103890.56434774907
0.014105607775130835,0.0004999994558997657
0.014863321014588291,103861.73027564127
0.015063728938015063,95868.58076578885
0.015545035023106956,87808.18113205284
0.016335924800169627,84497.76561334696
0.016333657684171395,78898.52390955578
0.01550457461565832,0.0004258043571774111
0.015934345459913103,0.000477262132953954
0.015921818338746646,0.0003236117976742696
0.01701156696975372,78876.62619688196
0.017240940526800502,72806.31844877146
0.017791811404947733,66684.93834832055
0.018697011151019956,64170.88041059562
0.018694416361094205,59918.59909693104
0.01973328831601366,55927.39204104006
0.0203633219609151,50643.12852388691
0.021399353281654106,48733.8554194917
0.021396383457982036,45504.50806727867
0.022585407083103692,42473.43063205417
0.02330650161728743,38460.35596959551
0.024492274041782305,37010.379923909735
0.024488874979470762,34557.888296008154
0.025849752202503382,32255.970532867523
0.026675068963659926,29208.285989091277
0.028032225079065363,28107.117943397738
0.028028334738804846,26244.600682500968
0.029585904140320838,24496.43505443624
0.030530506718701174,22181.905208963104
0.032083817188344486,21345.635486808373
0.03207936456407495,19931.16764207761
0.03386205472853558,18603.54286239071
0.03494318390593469,16845.79912984934
0.036720999580723765,16210.703468539728
0.036715903403639234,15136.501727819286
0.03875625179477477,14128.251978858181
0.03999364022137378,12793.353215149644
0.042028409596392216,12311.036938081726
0.042022576851632354,11495.246473798295
0.04435782368263086,10729.542509972109
0.04577405603514666,9715.768615427172
0.04810291749599757,9349.478928224817
0.04809624172495001,8729.93600962052
0.05076900966271059,8148.430722043432
0.05238993485741699,7378.531507809604
0.055055394525929786,7100.356912984813
0.05504775388315959,6629.851991932659
0.05810682599249504,6188.234323153241
0.059962028976784,5603.542999705907
0.06301273652804913,5392.2864235326115
0.06300399155738963,5034.96673818623
0.06650520168412963,4699.585152593477
0.06649597202565921,4388.167294548186
0.07019773073879312,4287.42949502061
0.07018798862744385,4003.323118285911
0.06885964830682112,0.0003935623217668023
0.06884690672031246,0.0003591796461256944
0.06883416749146923,0.0003278007346125546
0.06882143061985546,0.0002991631702174085
0.06880869610503482,0.0002730274613945365
0.06879596394657143,0.00024917503923150896
0.06878323414402909,0.0002274064295909916
0.06877050669697184,0.00020753958493922682
0.07408842240129576,3736.6598164475836
0.07645387706161215,3383.603926954708
0.08034364570445886,3256.040244339533
0.08033249553287315,3040.278842922657
0.08479667216539341,2837.764389103084
0.08478490399833737,2649.7200236969115
0.08830380189671676,2648.984613135732
0.08949443631492261,2445.1200134809997
0.08550971542301333,0.0003348824801281856
0.08543853737893368,0.00022193936881417838
0.08787589114632831,0.00036687139838674385
0.0877702529884534,0.0002025126621907087
0.09446556820401417,2256.3183381102713
0.09445245817788622,2106.8034764559766
0.09837259656225521,2106.218748442043
0.09969899244509937,1944.1251523497094
0.10288450726276575,1780.66778664384
0.10064205401385544,0.00038367447977402446
0.10050246915868051,0.00019328557558867198
0.10666824214384098,1753.3102786107704
0.1081039907685448,1599.9882713458205
0.10338869101768708,0.0003500908411554808
0.10328351575063865,0.00021174875848106495
0.1110619794925831,1510.8550785669556
0.10618572141328228,0.0002849517580680732
0.10616607312014319,0.0002600575968916834
0.11409562740892987,1394.4513576885352
0.1172175619178996,1316.7683496868235
0.12041934901098168,1215.3180268776564
0.1237057310628159,1108.9393033167444
0.1236857019550623,1023.690575128519
0.12763762390179922,937.6211343282703
0.13413769013648583,923.1304584573187
0.13780802434035228,871.7041032850387
0.13198319057043578,0.0003829651306688982
0.1454830129789713,861.480853832528
0.14351098531963005,823.0664816638305
0.1535818946781524,841.7041042865301
0.15778426971948684,794.8139016933403
0.1553900825772831,0.0005148821796647106
0.15536132965407695,0.00046990067102504877
0.15533258205122688,0.00042884886941238064
0.1553038397677489,0.0003913834649248077
0.15527510280265822,0.0003571911401479056
0.15525355356844006,0.0003335218808056769
0.16657180210917555,785.4924120333594
0.16431391512773746,750.4664474779104
0.1758284042062467,733.1703800682124
0.1806394979809552,692.3264451489878
0.19069109203365406,668.7472536058813
0.19678847692716792,619.5600683866879
0.20402567370395003,610.0413812542575
0.2067718479591685,556.694994006304
0.21241488867927416,507.96659406041744
0.21238540952836768,474.3062041441809
0.22526918957400083,511.6459073431245
0.2212002165988633,474.17456389968584
0.2367887008031046,556.1801385660107
0.23356821520132412,519.3729335254191
0.25001673357216586,595.4305134430377
0.2639837410065965,637.450839674243
0.2603933845658858,595.2652560256057
0.2786923228337995,637.2149574479888
0.2942204338431509,636.9791625075645
0.3106137363621449,636.743454820668
0.3191128854051974,601.271334102263
0.33690093250688075,607.9564740861648
0.35563938886243496,580.5783726341197
0.37542007963383356,554.4331891146384
0.39630097398123443,529.4654015394221
0.4183432653140396,505.62198824164665
0.44159112058106487,471.9422614539904
0.46615245342878286,450.689287492299
0.4598337395610394,430.59255992702316
0.4920571247076328,420.6686546443279
0.5055210071796881,397.23377017551894
0.5336504694848646,383.70481830608145
0.5507140474231541,355.48285572492296
0.5787329042185446,342.08096142471
0.5708881581473677,326.8271977391513
0.6108655496297501,312.0803126394967
0.6448419395307019,298.0264011757317
0.6447524477207607,278.27769134676464
0.6806451178849596,271.88935644469404
0.6805506572740811,253.87261703896252
0.7184361749761358,248.04454188043712
0.7183364696845216,231.6078783401238
0.7583254826218834,226.29092790247262
0.7582202414522189,211.29576688840316
0.8004295407491326,206.44511531177062
0.8003184563361302,192.76503642675937
0.844871317641488,188.339789098653
0.8447540655541963,175.85945906921765
0.8917806090779745,171.82230785240952
0.8916568468722548,160.4365081832053
0.9412944174120336,156.75341688029508
0.9411637836304222,146.36615678368787
0.9935573516979099,143.0060741865609
0.9934194648139572,133.52978130865188
0.9548472718447341,0.0003448185113373775
1.0487220500329968,130.46437941361864
1.0485765073369808,121.81916153395622
1.0920964441883647,121.78535150982353
1.1068216042213548,112.41280860933031
1.1683020313723642,103.73277389465167
1.2056029401405173,93.93164974742959
1.1529456080470586,0.00018579793178870766
1.2669407910450992,90.39037617801222
1.266764963733739,84.40066082585403
1.337284396703071,82.4631009564222
1.3370988070356968,76.99868624027431
1.411403049797542,71.86976626470259
1.4564655550246755,65.07919781516347
1.5305666243629354,62.62567715666985
1.5303542107944994,58.475788686619936
1.5938697655947582,58.45955915588116
1.6153605299819398,53.96053920529035
1.705088680396959,49.79393791386218
1.704852046482873,46.494344229466826
1.7997593126739293,45.426987947500876
1.7995095402747179,42.416770061300085
1.8741960710221082,42.40499759462626
1.8994665837372304,39.141529088572824
1.9601570561257957,35.85060348803454
2.0598846009542737,34.4990165104695
2.0595987281071344,32.212940297884906
2.1450799552367092,32.2039998301034
2.1740029004514057,29.72559527460342
2.2434651716659477,27.2263387366417
2.3576066751639595,26.199891165250094
2.3572794841492977,24.46375622508418
2.4882764352542512,22.83421351329281
2.4879311097594607,21.321105093811514
2.5911897695040937,21.315187575839094
2.62612778641171,19.674780847855104
2.7100360463804005,18.020572607020497
2.8097017607864796,17.74371132859733
2.847586059643714,16.37816371897507
2.9254352848146143,15.2900354834392
3.0053432848046455,14.112015799166386
3.1014397230239954,13.07405963383328
3.215499905395154,12.873194714424825
3.258855738064497,11.882479753786749
3.4398748309658145,10.964965655212993
3.5497012746406433,9.928947956834332
3.7303005750324667,9.554621294136528
3.6797362118055195,9.128570295218719
3.9377801863182516,9.124348071830722
3.8844034292328793,8.717483425833391
4.156607526053626,8.516570804779015
4.387798363474451,8.133044105984943
4.507859223302451,7.679963167105325
4.758696783558104,7.418399675157217
4.88890632833818,7.005130615503282
5.16094706319066,6.766550509651792
5.302163156229827,6.3895950895240095
5.597199359514756,6.171978837025723
5.7761709016918275,5.718022182117861
6.0700470177587365,5.5024496793744095
6.407367075790408,5.135928827485379
6.612243888852185,4.758174928462992
6.94865716083032,4.578789181932018
6.854467854217475,4.374615971425677
7.3344633505344845,4.177227383413433
7.742048595886844,3.8989802338135124
7.989602111103395,3.6122054292928354
8.396091683052042,3.4760233474444355
8.394926465042646,3.2456847728195592
8.862262925303735,3.1711745912273153
8.861033011582638,2.961036809567444
8.584625088665659,0.0003808097056138109
8.583036614923744,0.0003475411332303404
8.581448435108333,0.00031717899388184807
8.57986054916502,0.0002894693736675566
8.578272957039477,0.0002641805412961898
8.576685658677274,0.00024110101015280857
8.5750986540241,0.00022003776966878007
8.57351194302561,0.00020081467120409201
9.354317118255095,2.893061203239361
9.353018916760488,2.701352596234011
9.873691345698946,2.63933848008333
9.872321064929112,2.4644428011167516
10.421902481783267,2.4078673498675562
10.420456119723134,2.248310097853696
11.000551621163893,2.196696338233642
10.999024953596871,2.051132326471643
10.661349437471566,0.00033918592312818873
10.795357239772652,0.00020049904595712326
11.611328755130078,2.004045115971405
11.609717323300885,1.8712471312178929
12.256017707359781,1.8282894895150834
12.254316804952426,1.707137945660776
12.936501343720165,1.6679477077795686
12.934706003112499,1.557421206902862
12.546888099290541,0.00037124225977315734
12.888710764768096,0.00033109284444502915
12.876790731487604,0.00020962390945732944
13.65476707132836,1.5216679698929871
13.652872049083934,1.420834691113332
14.219518474269556,1.4204403487570783
14.411245758283703,1.3111239331022524
15.211744720011799,1.2098845690532283
16.05633744251117,1.103777167239217
16.054109127926367,1.0306354089733307
16.947823988173404,1.0069754306164989
16.9454719521933,0.9402482362951504
17.888808015060295,0.9186632483089966
17.88632538837485,0.8577880578902337
18.62867632410416,0.8575499850405068
18.879853993928982,0.7915533448496593
19.9285699601411,0.730432992135291
19.92580425325084,0.6820308735502375
21.03505218607617,0.6663737017061582
21.032132920474858,0.6222164699282582
22.202968971478327,0.6079324388503501
22.199887621216337,0.5676478154642738
23.433562971469225,0.5298365181294148
24.18173696333044,0.47977525690071
25.41203901974195,0.46168747242027935
25.408512311525957,0.43109376700180935
26.463062784045558,0.4309741200556122
26.819874525839786,0.39780655614791377
28.30963343160771,0.36708964087991475
28.305704592338305,0.34276445770702174
29.881452497273848,0.33489572005233714
29.877305519380908,0.31270386600120376
31.117328007387144,0.3126170773127663
31.536895012798006,0.2885582152885899
33.28866943516968,0.266276988114423
33.284049600299014,0.24863215211446624
35.13693657770491,0.24292438068858352
35.13206023846983,0.22682700446394513
36.59017515172515,0.22676405027514357
37.083534678359925,0.20931239649950964
